time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
2300,UAV_02,RELAY,UAV,-1337391.9,5365229.2,3169405.7,10.0.0.3,101.9,99.8
2300,UAV_03,RELAY,UAV,-1335551.2,5365025.2,3170519.8,10.0.0.4,177.2,99.8
2400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
2400,UAV_01,RELAY,UAV,-1337494.2,5364474.6,3170630.9,10.0.0.2,207.3,99.8
2400,UAV_02,RELAY,UAV,-1337393.4,5365228.9,3169405.4,10.0.0.3,101.9,99.8
2400,UAV_03,RELAY,UAV,-1335551.5,5365025.9,3170518.5,10.0.0.4,177.2,99.8
2500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
2500,UAV_01,RELAY,UAV,-1337493.8,5364475.4,3170629.7,10.0.0.2,202.8,99.8
2500,UAV_02,RELAY,UAV,-1337394.8,5365228.7,3169405.1,10.0.0.3,101.9,99.8
2500,UAV_03,RELAY,UAV,-1335551.7,5365026.6,3170517.2,10.0.0.4,177.2,99.8
2600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
2600,UAV_01,RELAY,UAV,-1337493.4,5364476.2,3170628.5,10.0.0.2,198.2,99.7
2600,UAV_02,RELAY,UAV,-1337396.3,5365228.5,3169404.8,10.0.0.3,101.9,99.7
2600,UAV_03,RELAY,UAV,-1335552.0,5365027.3,3170515.9,10.0.0.4,177.2,99.7
2700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
2700,UAV_01,RELAY,UAV,-1337493.2,5364477.0,3170627.2,10.0.0.2,193.7,99.7
2700,UAV_02,RELAY,UAV,-1337397.8,5365228.3,3169404.6,10.0.0.3,101.9,99.7
2700,UAV_03,RELAY,UAV,-1335552.2,5365028.0,3170514.6,10.0.0.4,175.8,99.7
2800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
2800,UAV_01,RELAY,UAV,-1337493.1,5364477.8,3170626.0,10.0.0.2,189.3,99.7
2800,UAV_02,RELAY,UAV,-1337399.2,5365228.1,3169404.3,10.0.0.3,101.9,99.7
2800,UAV_03,RELAY,UAV,-1335552.5,5365028.7,3170513.3,10.0.0.4,175.8,99.7
2900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
2900,UAV_01,RELAY,UAV,-1337493.0,5364478.6,3170624.7,10.0.0.2,186.3,99.7
2900,UAV_02,RELAY,UAV,-1337400.7,5365227.9,3169404.0,10.0.0.3,101.9,99.7
2900,UAV_03,RELAY,UAV,-1335552.8,5365029.4,3170512.0,10.0.0.4,175.8,99.7
3000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3000,UAV_01,RELAY,UAV,-1337493.1,5364479.3,3170623.4,10.0.0.2,181.8,99.7
3000,UAV_02,RELAY,UAV,-1337402.1,5365227.7,3169403.8,10.0.0.3,101.9,99.7
3000,UAV_03,RELAY,UAV,-1335553.1,5365030.1,3170510.7,10.0.0.4,175.8,99.7
3100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3100,UAV_01,RELAY,UAV,-1337493.3,5364480.1,3170622.1,10.0.0.2,177.4,99.7
3100,UAV_02,RELAY,UAV,-1337403.6,5365227.5,3169403.5,10.0.0.3,101.9,99.7
3100,UAV_03,RELAY,UAV,-1335553.4,5365030.8,3170509.4,10.0.0.4,175.8,99.7
3200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3200,UAV_01,RELAY,UAV,-1337493.6,5364480.8,3170620.8,10.0.0.2,172.9,99.7
3200,UAV_02,RELAY,UAV,-1337405.1,5365227.3,3169403.2,10.0.0.3,101.9,99.7
3200,UAV_03,RELAY,UAV,-1335553.7,5365031.5,3170508.1,10.0.0.4,175.8,99.7
3300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3300,UAV_01,RELAY,UAV,-1337494.0,5364481.4,3170619.5,10.0.0.2,170.0,99.7
3300,UAV_02,RELAY,UAV,-1337406.5,5365227.1,3169403.0,10.0.0.3,101.9,99.7
3300,UAV_03,RELAY,UAV,-1335554.0,5365032.2,3170506.8,10.0.0.4,175.8,99.7
3400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3400,UAV_01,RELAY,UAV,-1337494.5,5364482.1,3170618.2,10.0.0.2,165.6,99.7
3400,UAV_02,RELAY,UAV,-1337408.0,5365226.9,3169402.7,10.0.0.3,101.9,99.7
3400,UAV_03,RELAY,UAV,-1335554.2,5365032.9,3170505.5,10.0.0.4,175.8,99.7
3500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3500,UAV_01,RELAY,UAV,-1337495.1,5364482.7,3170617.0,10.0.0.2,162.6,99.7
3500,UAV_02,RELAY,UAV,-1337409.4,5365226.7,3169402.4,10.0.0.3,101.9,99.7
3500,UAV_03,RELAY,UAV,-1335554.5,5365033.6,3170504.2,10.0.0.4,175.8,99.7
3600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3600,UAV_01,RELAY,UAV,-1337495.7,5364483.2,3170615.8,10.0.0.2,158.2,99.6
3600,UAV_02,RELAY,UAV,-1337410.9,5365226.5,3169402.2,10.0.0.3,101.9,99.6
3600,UAV_03,RELAY,UAV,-1335554.8,5365034.3,3170502.9,10.0.0.4,175.8,99.6
3700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3700,UAV_01,RELAY,UAV,-1337496.5,5364483.7,3170614.6,10.0.0.2,155.3,99.6
3700,UAV_02,RELAY,UAV,-1337412.4,5365226.3,3169401.9,10.0.0.3,101.9,99.6
3700,UAV_03,RELAY,UAV,-1335555.1,5365035.0,3170501.6,10.0.0.4,175.8,99.6
3800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3800,UAV_01,RELAY,UAV,-1337497.3,5364484.2,3170613.4,10.0.0.2,150.9,99.6
3800,UAV_02,RELAY,UAV,-1337413.8,5365226.1,3169401.6,10.0.0.3,101.9,99.6
3800,UAV_03,RELAY,UAV,-1335555.4,5365035.7,3170500.3,10.0.0.4,175.8,99.6
3900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
3900,UAV_01,RELAY,UAV,-1337498.2,5364484.7,3170612.3,10.0.0.2,148.0,99.6
3900,UAV_02,RELAY,UAV,-1337415.3,5365225.9,3169401.4,10.0.0.3,101.9,99.6
3900,UAV_03,RELAY,UAV,-1335555.7,5365036.4,3170499.0,10.0.0.4,175.8,99.6
4000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4000,UAV_01,RELAY,UAV,-1337499.2,5364485.1,3170611.2,10.0.0.2,143.6,99.6
4000,UAV_02,RELAY,UAV,-1337416.8,5365225.7,3169401.1,10.0.0.3,101.9,99.6
4000,UAV_03,RELAY,UAV,-1335556.0,5365037.1,3170497.8,10.0.0.4,175.8,99.6
4100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4100,UAV_01,RELAY,UAV,-1337500.2,5364485.4,3170610.2,10.0.0.2,140.7,99.6
4100,UAV_02,RELAY,UAV,-1337418.2,5365225.5,3169400.8,10.0.0.3,101.9,99.6
4100,UAV_03,RELAY,UAV,-1335556.3,5365037.8,3170496.5,10.0.0.4,175.8,99.6
4200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4200,UAV_01,RELAY,UAV,-1337501.3,5364485.7,3170609.2,10.0.0.2,137.8,99.6
4200,UAV_02,RELAY,UAV,-1337419.7,5365225.2,3169400.6,10.0.0.3,100.5,99.6
4200,UAV_03,RELAY,UAV,-1335556.5,5365038.5,3170495.2,10.0.0.4,175.8,99.6
4300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4300,UAV_01,RELAY,UAV,-1337502.4,5364486.0,3170608.3,10.0.0.2,134.9,99.6
4300,UAV_02,RELAY,UAV,-1337421.1,5365225.0,3169400.4,10.0.0.3,100.5,99.6
4300,UAV_03,RELAY,UAV,-1335556.8,5365039.2,3170493.9,10.0.0.4,175.8,99.6
4400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4400,UAV_01,RELAY,UAV,-1337503.6,5364486.2,3170607.4,10.0.0.2,130.6,99.6
4400,UAV_02,RELAY,UAV,-1337422.6,5365224.8,3169400.1,10.0.0.3,100.5,99.6
4400,UAV_03,RELAY,UAV,-1335557.1,5365039.9,3170492.6,10.0.0.4,175.8,99.6
4500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4500,UAV_01,RELAY,UAV,-1337504.8,5364486.4,3170606.6,10.0.0.2,127.7,99.5
4500,UAV_02,RELAY,UAV,-1337424.1,5365224.6,3169399.9,10.0.0.3,100.5,99.5
4500,UAV_03,RELAY,UAV,-1335557.4,5365040.6,3170491.3,10.0.0.4,175.8,99.5
4600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4600,UAV_01,RELAY,UAV,-1337506.1,5364486.6,3170605.8,10.0.0.2,124.8,99.5
4600,UAV_02,RELAY,UAV,-1337425.5,5365224.3,3169399.6,10.0.0.3,100.5,99.5
4600,UAV_03,RELAY,UAV,-1335557.7,5365041.3,3170490.0,10.0.0.4,175.8,99.5
4700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4700,UAV_01,RELAY,UAV,-1337507.4,5364486.7,3170605.1,10.0.0.2,121.9,99.5
4700,UAV_02,RELAY,UAV,-1337427.0,5365224.1,3169399.4,10.0.0.3,100.5,99.5
4700,UAV_03,RELAY,UAV,-1335558.0,5365042.0,3170488.7,10.0.0.4,175.8,99.5
4800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4800,UAV_01,RELAY,UAV,-1337508.8,5364486.7,3170604.4,10.0.0.2,119.0,99.5
4800,UAV_02,RELAY,UAV,-1337428.5,5365223.9,3169399.2,10.0.0.3,100.5,99.5
4800,UAV_03,RELAY,UAV,-1335558.3,5365042.7,3170487.4,10.0.0.4,175.8,99.5
4900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
4900,UAV_01,RELAY,UAV,-1337510.2,5364486.7,3170603.8,10.0.0.2,114.7,99.5
4900,UAV_02,RELAY,UAV,-1337429.9,5365223.7,3169398.9,10.0.0.3,100.5,99.5
4900,UAV_03,RELAY,UAV,-1335558.5,5365043.4,3170486.1,10.0.0.4,175.8,99.5
5000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5000,UAV_01,RELAY,UAV,-1337511.6,5364486.7,3170603.3,10.0.0.2,111.8,99.5
5000,UAV_02,RELAY,UAV,-1337431.4,5365223.4,3169398.7,10.0.0.3,100.5,99.5
5000,UAV_03,RELAY,UAV,-1335558.8,5365044.1,3170484.8,10.0.0.4,175.8,99.5
5100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5100,UAV_01,RELAY,UAV,-1337513.0,5364486.6,3170602.9,10.0.0.2,108.9,99.5
5100,UAV_02,RELAY,UAV,-1337432.9,5365223.2,3169398.5,10.0.0.3,100.5,99.5
5100,UAV_03,RELAY,UAV,-1335559.1,5365044.8,3170483.5,10.0.0.4,175.8,99.5
5200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5200,UAV_01,RELAY,UAV,-1337514.4,5364486.5,3170602.5,10.0.0.2,106.1,99.5
5200,UAV_02,RELAY,UAV,-1337434.3,5365223.0,3169398.2,10.0.0.3,100.5,99.5
5200,UAV_03,RELAY,UAV,-1335559.4,5365045.5,3170482.2,10.0.0.4,175.8,99.5
5300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5300,UAV_01,RELAY,UAV,-1337515.9,5364486.3,3170602.1,10.0.0.2,103.2,99.5
5300,UAV_02,RELAY,UAV,-1337435.8,5365222.8,3169398.0,10.0.0.3,100.5,99.5
5300,UAV_03,RELAY,UAV,-1335559.7,5365046.2,3170480.9,10.0.0.4,175.8,99.5
5400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5400,UAV_01,RELAY,UAV,-1337517.4,5364486.1,3170601.9,10.0.0.2,100.3,99.5
5400,UAV_02,RELAY,UAV,-1337437.3,5365222.6,3169397.7,10.0.0.3,100.5,99.5
5400,UAV_03,RELAY,UAV,-1335560.0,5365046.9,3170479.6,10.0.0.4,175.8,99.5
5500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5500,UAV_01,RELAY,UAV,-1337518.8,5364485.9,3170601.7,10.0.0.2,97.5,99.5
5500,UAV_02,RELAY,UAV,-1337438.7,5365222.3,3169397.5,10.0.0.3,100.5,99.5
5500,UAV_03,RELAY,UAV,-1335560.3,5365047.6,3170478.3,10.0.0.4,175.8,99.5
5600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5600,UAV_01,RELAY,UAV,-1337520.3,5364485.6,3170601.5,10.0.0.2,94.6,99.4
5600,UAV_02,RELAY,UAV,-1337440.2,5365222.1,3169397.3,10.0.0.3,100.5,99.4
5600,UAV_03,RELAY,UAV,-1335560.5,5365048.3,3170477.0,10.0.0.4,175.8,99.4
5700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5700,UAV_01,RELAY,UAV,-1337521.8,5364485.3,3170601.4,10.0.0.2,91.7,99.4
5700,UAV_02,RELAY,UAV,-1337441.6,5365221.9,3169397.0,10.0.0.3,100.5,99.4
5700,UAV_03,RELAY,UAV,-1335560.8,5365049.0,3170475.7,10.0.0.4,175.8,99.4
5800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5800,UAV_01,RELAY,UAV,-1337523.2,5364484.9,3170601.4,10.0.0.2,88.9,99.4
5800,UAV_02,RELAY,UAV,-1337443.1,5365221.7,3169396.8,10.0.0.3,100.5,99.4
5800,UAV_03,RELAY,UAV,-1335561.1,5365049.7,3170474.4,10.0.0.4,175.8,99.4
5900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
5900,UAV_01,RELAY,UAV,-1337524.7,5364484.5,3170601.5,10.0.0.2,86.0,99.4
5900,UAV_02,RELAY,UAV,-1337444.6,5365221.4,3169396.6,10.0.0.3,100.5,99.4
5900,UAV_03,RELAY,UAV,-1335561.4,5365050.4,3170473.1,10.0.0.4,174.5,99.4
6000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6000,UAV_01,RELAY,UAV,-1337526.1,5364484.1,3170601.6,10.0.0.2,83.2,99.4
6000,UAV_02,RELAY,UAV,-1337446.0,5365221.2,3169396.3,10.0.0.3,100.5,99.4
6000,UAV_03,RELAY,UAV,-1335561.7,5365051.1,3170471.8,10.0.0.4,174.5,99.4
6100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6100,UAV_01,RELAY,UAV,-1337527.5,5364483.6,3170601.7,10.0.0.2,81.7,99.4
6100,UAV_02,RELAY,UAV,-1337447.5,5365221.0,3169396.1,10.0.0.3,100.5,99.4
6100,UAV_03,RELAY,UAV,-1335562.1,5365051.7,3170470.6,10.0.0.4,174.5,99.4
6200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6200,UAV_01,RELAY,UAV,-1337528.9,5364483.2,3170602.0,10.0.0.2,78.9,99.4
6200,UAV_02,RELAY,UAV,-1337449.0,5365220.8,3169395.9,10.0.0.3,100.5,99.4
6200,UAV_03,RELAY,UAV,-1335562.4,5365052.4,3170469.3,10.0.0.4,174.5,99.4
6300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6300,UAV_01,RELAY,UAV,-1337530.3,5364482.6,3170602.3,10.0.0.2,76.0,99.4
6300,UAV_02,RELAY,UAV,-1337450.4,5365220.5,3169395.6,10.0.0.3,100.5,99.4
6300,UAV_03,RELAY,UAV,-1335562.7,5365053.1,3170468.0,10.0.0.4,174.5,99.4
6400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6400,UAV_01,RELAY,UAV,-1337531.6,5364482.1,3170602.6,10.0.0.2,73.2,99.4
6400,UAV_02,RELAY,UAV,-1337451.9,5365220.3,3169395.4,10.0.0.3,100.5,99.4
6400,UAV_03,RELAY,UAV,-1335563.0,5365053.8,3170466.7,10.0.0.4,174.5,99.4
6500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6500,UAV_01,RELAY,UAV,-1337533.0,5364481.5,3170603.0,10.0.0.2,70.3,99.3
6500,UAV_02,RELAY,UAV,-1337453.4,5365220.1,3169395.2,10.0.0.3,99.1,99.3
6500,UAV_03,RELAY,UAV,-1335563.3,5365054.5,3170465.4,10.0.0.4,174.5,99.3
